Okay	Pred	True	LogProbSpam	LogProbHam	DocName
True	spam	spam	-139.638089154	-191.573872965	../dat/enron/enron6/spam/1097.2004-10-18.BG.spam.txt
True	spam	spam	-730.942120564	-1024.22202396	../dat/enron/enron6/spam/3727.2005-03-03.BG.spam.txt
True	spam	spam	-313.898386724	-491.774002414	../dat/enron/enron6/spam/4551.2005-04-25.BG.spam.txt
True	spam	spam	-908.197092899	-2683.05759113	../dat/enron/enron6/spam/0569.2004-09-12.BG.spam.txt
True	spam	spam	-2139.84715554	-2884.13775348	../dat/enron/enron6/spam/3856.2005-03-10.BG.spam.txt
True	spam	spam	-544.215938487	-1663.57351464	../dat/enron/enron6/spam/3981.2005-03-18.BG.spam.txt
True	spam	spam	-915.693220707	-1355.58417845	../dat/enron/enron6/spam/0456.2004-09-03.BG.spam.txt
True	spam	spam	-208.91418411	-479.193794109	../dat/enron/enron6/spam/4609.2005-04-30.BG.spam.txt
True	spam	spam	-455.894645837	-747.444543013	../dat/enron/enron6/spam/5152.2005-06-06.BG.spam.txt
True	spam	spam	-870.933493633	-1316.62979079	../dat/enron/enron6/spam/5681.2005-07-10.BG.spam.txt
True	spam	spam	-3565.10258268	-4855.5596042	../dat/enron/enron6/spam/2673.2005-01-12.BG.spam.txt
False	ham	spam	-234.381652819	-221.614843735	../dat/enron/enron6/spam/3291.2005-02-07.BG.spam.txt
True	spam	spam	-711.59731583	-1050.18130451	../dat/enron/enron6/spam/0319.2004-08-23.BG.spam.txt
False	ham	spam	-256.525909151	-227.810090923	../dat/enron/enron6/spam/2303.2004-12-23.BG.spam.txt
True	spam	spam	-734.010072382	-1141.2639961	../dat/enron/enron6/spam/2972.2005-01-23.BG.spam.txt
True	spam	spam	-2646.64553451	-5268.48168764	../dat/enron/enron6/spam/4279.2005-04-07.BG.spam.txt
True	spam	spam	-1914.59039169	-2664.69298974	../dat/enron/enron6/spam/4431.2005-04-18.BG.spam.txt
True	spam	spam	-2061.72556774	-2480.85685512	../dat/enron/enron6/spam/0046.2004-08-03.BG.spam.txt
True	spam	spam	-689.797289042	-933.223001578	../dat/enron/enron6/spam/5169.2005-06-07.BG.spam.txt
True	spam	spam	-1658.83602451	-2271.48167753	../dat/enron/enron6/spam/0735.2004-09-22.BG.spam.txt
True	spam	spam	-310.320686456	-466.78213316	../dat/enron/enron6/spam/3912.2005-03-14.BG.spam.txt
True	spam	spam	-522.673920589	-1109.32606046	../dat/enron/enron6/spam/3020.2005-01-25.BG.spam.txt
True	spam	spam	-1688.70158489	-4760.80251005	../dat/enron/enron6/spam/2279.2004-12-22.BG.spam.txt
True	spam	spam	-312.857561931	-411.687314251	../dat/enron/enron6/spam/3528.2005-02-19.BG.spam.txt
True	spam	spam	-836.966027228	-1113.16868328	../dat/enron/enron6/spam/2154.2004-12-17.BG.spam.txt
True	spam	spam	-357.878967923	-507.913447044	../dat/enron/enron6/spam/2353.2004-12-26.BG.spam.txt
True	spam	spam	-259.34358249	-312.220205823	../dat/enron/enron6/spam/4049.2005-03-22.BG.spam.txt
True	spam	spam	-2007.55944206	-3080.4333079	../dat/enron/enron6/spam/0809.2004-09-28.BG.spam.txt
True	spam	spam	-207.523887088	-345.660297711	../dat/enron/enron6/spam/3582.2005-02-21.BG.spam.txt
True	spam	spam	-826.761253223	-1648.78503161	../dat/enron/enron6/spam/1144.2004-10-20.BG.spam.txt
True	spam	spam	-696.609639111	-1259.62851393	../dat/enron/enron6/spam/2658.2005-01-11.BG.spam.txt
True	spam	spam	-264.131854489	-716.913603832	../dat/enron/enron6/spam/2267.2004-12-22.BG.spam.txt
True	spam	spam	-112.124620997	-133.195811102	../dat/enron/enron6/spam/0726.2004-09-21.BG.spam.txt
True	spam	spam	-517.723205855	-704.352994533	../dat/enron/enron6/spam/0204.2004-08-15.BG.spam.txt
True	spam	spam	-2172.73299023	-2956.77073607	../dat/enron/enron6/spam/2750.2005-01-16.BG.spam.txt
True	spam	spam	-68.6203720772	-185.95454089	../dat/enron/enron6/spam/0203.2004-08-15.BG.spam.txt
True	spam	spam	-192.43809997	-217.126868966	../dat/enron/enron6/spam/2406.2004-12-29.BG.spam.txt
True	spam	spam	-402.616051352	-467.533519919	../dat/enron/enron6/spam/5575.2005-07-05.BG.spam.txt
True	spam	spam	-1164.22090299	-1626.74532705	../dat/enron/enron6/spam/5146.2005-06-06.BG.spam.txt
True	spam	spam	-47.0700038416	-94.8267656858	../dat/enron/enron6/spam/2536.2005-01-05.BG.spam.txt
True	spam	spam	-409.825247428	-558.785593555	../dat/enron/enron6/spam/4985.2005-05-24.BG.spam.txt
True	spam	spam	-369.631045789	-649.990808953	../dat/enron/enron6/spam/4503.2005-04-22.BG.spam.txt
True	spam	spam	-709.867206133	-1275.89665947	../dat/enron/enron6/spam/2223.2004-12-20.BG.spam.txt
True	spam	spam	-3651.68904583	-5144.65784502	../dat/enron/enron6/spam/0008.2004-08-01.BG.spam.txt
True	spam	spam	-5248.38937891	-8905.41788164	../dat/enron/enron6/spam/0332.2004-08-25.BG.spam.txt
True	spam	spam	-1097.3251613	-3168.12760275	../dat/enron/enron6/spam/0373.2004-08-28.BG.spam.txt
True	spam	spam	-873.273815483	-1713.78727906	../dat/enron/enron6/spam/0896.2004-10-03.BG.spam.txt
True	spam	spam	-671.652292424	-1234.02411141	../dat/enron/enron6/spam/4666.2005-05-04.BG.spam.txt
True	spam	spam	-599.031775557	-828.911797405	../dat/enron/enron6/spam/0850.2004-09-30.BG.spam.txt
True	spam	spam	-437.590734352	-955.644448896	../dat/enron/enron6/spam/3783.2005-03-06.BG.spam.txt
True	spam	spam	-415.076109967	-696.85384361	../dat/enron/enron6/spam/4836.2005-05-15.BG.spam.txt
True	spam	spam	-607.413001964	-1275.16967254	../dat/enron/enron6/spam/3722.2005-03-03.BG.spam.txt
True	spam	spam	-6179.80706319	-11047.5089157	../dat/enron/enron6/spam/5569.2005-07-05.BG.spam.txt
True	spam	spam	-180.11225715	-349.172635352	../dat/enron/enron6/spam/3922.2005-03-15.BG.spam.txt
True	spam	spam	-443.587093712	-503.965665241	../dat/enron/enron6/spam/4858.2005-05-16.BG.spam.txt
True	spam	spam	-708.473321836	-1133.02830849	../dat/enron/enron6/spam/2311.2004-12-24.BG.spam.txt
True	spam	spam	-766.946862759	-1218.71648795	../dat/enron/enron6/spam/2312.2004-12-24.BG.spam.txt
True	spam	spam	-794.189886309	-1124.37771269	../dat/enron/enron6/spam/5325.2005-06-18.BG.spam.txt
True	spam	spam	-1618.66744115	-1987.2849977	../dat/enron/enron6/spam/5149.2005-06-06.BG.spam.txt
True	spam	spam	-5340.74096293	-10671.9972632	../dat/enron/enron6/spam/3581.2005-02-21.BG.spam.txt
True	spam	spam	-126.174510364	-208.126215823	../dat/enron/enron6/spam/4184.2005-03-31.BG.spam.txt
True	spam	spam	-444.834546683	-520.312926187	../dat/enron/enron6/spam/0382.2004-08-29.BG.spam.txt
True	spam	spam	-1621.0361641	-2162.37160513	../dat/enron/enron6/spam/2670.2005-01-12.BG.spam.txt
True	spam	spam	-1157.98787122	-1582.24887817	../dat/enron/enron6/spam/1536.2004-11-10.BG.spam.txt
True	spam	spam	-117.238696626	-122.279941464	../dat/enron/enron6/spam/1823.2004-11-26.BG.spam.txt
True	spam	spam	-353.797509348	-517.132040411	../dat/enron/enron6/spam/5963.2005-07-28.BG.spam.txt
True	spam	spam	-382.14299757	-832.97828173	../dat/enron/enron6/spam/4676.2005-05-05.BG.spam.txt
True	spam	spam	-685.845252805	-906.957474838	../dat/enron/enron6/spam/4050.2005-03-22.BG.spam.txt
True	spam	spam	-982.913612685	-1269.20783988	../dat/enron/enron6/spam/3141.2005-02-01.BG.spam.txt
True	spam	spam	-98.4237279136	-109.894440919	../dat/enron/enron6/spam/0363.2004-08-27.BG.spam.txt
True	spam	spam	-557.69285417	-1033.89624009	../dat/enron/enron6/spam/4181.2005-03-30.BG.spam.txt
True	spam	spam	-262.051019367	-598.154355189	../dat/enron/enron6/spam/2313.2004-12-24.BG.spam.txt
True	spam	spam	-1590.03004657	-2192.07122262	../dat/enron/enron6/spam/5703.2005-07-12.BG.spam.txt
True	spam	spam	-775.556420228	-901.435906782	../dat/enron/enron6/spam/0891.2004-10-03.BG.spam.txt
True	spam	spam	-479.395432057	-1606.67314097	../dat/enron/enron6/spam/0269.2004-08-20.BG.spam.txt
True	spam	spam	-107.330964863	-129.126006678	../dat/enron/enron6/spam/0106.2004-08-08.BG.spam.txt
True	spam	spam	-5794.35498222	-11422.3515162	../dat/enron/enron6/spam/3010.2005-01-25.BG.spam.txt
True	spam	spam	-389.412724894	-557.682937801	../dat/enron/enron6/spam/4812.2005-05-14.BG.spam.txt
True	spam	spam	-482.412601769	-735.074708089	../dat/enron/enron6/spam/4906.2005-05-19.BG.spam.txt
True	spam	spam	-583.286246632	-946.0105484	../dat/enron/enron6/spam/2992.2005-01-24.BG.spam.txt
True	spam	spam	-424.645393035	-963.476413297	../dat/enron/enron6/spam/0897.2004-10-03.BG.spam.txt
True	spam	spam	-24.6608617035	-25.1195357594	../dat/enron/enron6/spam/3125.2005-01-31.BG.spam.txt
True	spam	spam	-42.7006030454	-119.714726746	../dat/enron/enron6/spam/3148.2005-02-01.BG.spam.txt
True	spam	spam	-319.89999156	-774.704540658	../dat/enron/enron6/spam/1899.2004-11-30.BG.spam.txt
True	spam	spam	-205.293281475	-387.934348347	../dat/enron/enron6/spam/5730.2005-07-14.BG.spam.txt
True	spam	spam	-452.478735602	-1106.46369069	../dat/enron/enron6/spam/5229.2005-06-10.BG.spam.txt
True	spam	spam	-5337.33735508	-10508.2103706	../dat/enron/enron6/spam/3598.2005-02-21.BG.spam.txt
True	spam	spam	-2737.69316163	-3795.23052356	../dat/enron/enron6/spam/1972.2004-12-05.BG.spam.txt
True	spam	spam	-274.289429791	-502.476285222	../dat/enron/enron6/spam/4479.2005-04-21.BG.spam.txt
True	spam	spam	-575.435097922	-658.500382449	../dat/enron/enron6/spam/3197.2005-02-03.BG.spam.txt
True	spam	spam	-960.995078287	-2457.05673214	../dat/enron/enron6/spam/2449.2005-01-01.BG.spam.txt
True	spam	spam	-336.882448702	-408.150454906	../dat/enron/enron6/spam/3353.2005-02-10.BG.spam.txt
True	spam	spam	-355.742931871	-671.404617252	../dat/enron/enron6/spam/1139.2004-10-19.BG.spam.txt
True	spam	spam	-1023.00965926	-3101.08581865	../dat/enron/enron6/spam/0155.2004-08-11.BG.spam.txt
True	spam	spam	-6493.24289225	-12170.2895941	../dat/enron/enron6/spam/3959.2005-03-17.BG.spam.txt
True	spam	spam	-1047.43863709	-2835.82508296	../dat/enron/enron6/spam/1422.2004-11-05.BG.spam.txt
True	spam	spam	-262.161922381	-534.287416297	../dat/enron/enron6/spam/0984.2004-10-09.BG.spam.txt
True	spam	spam	-2733.87756887	-5691.45704166	../dat/enron/enron6/spam/4391.2005-04-14.BG.spam.txt
True	spam	spam	-462.891286414	-635.039650153	../dat/enron/enron6/spam/4212.2005-04-03.BG.spam.txt
True	spam	spam	-928.006715588	-1356.49970432	../dat/enron/enron6/spam/0577.2004-09-14.BG.spam.txt
True	spam	spam	-660.586579395	-954.720935095	../dat/enron/enron6/spam/2718.2005-01-14.BG.spam.txt
True	spam	spam	-2372.02212583	-2989.87347189	../dat/enron/enron6/spam/1282.2004-10-28.BG.spam.txt
True	spam	spam	-320.099296393	-868.342368732	../dat/enron/enron6/spam/2016.2004-12-09.BG.spam.txt
True	spam	spam	-728.220803369	-1458.36391524	../dat/enron/enron6/spam/5064.2005-05-31.BG.spam.txt
True	spam	spam	-1131.28202223	-1552.05790956	../dat/enron/enron6/spam/5533.2005-07-02.BG.spam.txt
True	spam	spam	-81.2253597231	-130.176954196	../dat/enron/enron6/spam/5667.2005-07-10.BG.spam.txt
True	spam	spam	-272.091501571	-398.982336792	../dat/enron/enron6/spam/5400.2005-06-23.BG.spam.txt
True	spam	spam	-1221.58190053	-2581.19875114	../dat/enron/enron6/spam/5062.2005-05-31.BG.spam.txt
True	spam	spam	-723.485102235	-1421.5192811	../dat/enron/enron6/spam/5573.2005-07-05.BG.spam.txt
True	spam	spam	-324.261830307	-569.879220898	../dat/enron/enron6/spam/2176.2004-12-18.BG.spam.txt
True	spam	spam	-985.150735872	-1151.84127573	../dat/enron/enron6/spam/5195.2005-06-09.BG.spam.txt
True	spam	spam	-560.721837908	-1294.56105151	../dat/enron/enron6/spam/4480.2005-04-21.BG.spam.txt
True	spam	spam	-5608.42757544	-11123.5913429	../dat/enron/enron6/spam/3210.2005-02-04.BG.spam.txt
True	spam	spam	-676.146748768	-1055.8969878	../dat/enron/enron6/spam/3466.2005-02-16.BG.spam.txt
True	spam	spam	-579.763386738	-637.133930973	../dat/enron/enron6/spam/3986.2005-03-18.BG.spam.txt
True	spam	spam	-375.17511829	-779.301535704	../dat/enron/enron6/spam/2356.2004-12-26.BG.spam.txt
True	spam	spam	-292.328507205	-599.524047946	../dat/enron/enron6/spam/1515.2004-11-09.BG.spam.txt
True	spam	spam	-284.308007332	-373.542768701	../dat/enron/enron6/spam/4865.2005-05-17.BG.spam.txt
True	spam	spam	-442.633221104	-775.516567257	../dat/enron/enron6/spam/5327.2005-06-18.BG.spam.txt
True	spam	spam	-485.33286818	-1410.30398325	../dat/enron/enron6/spam/4348.2005-04-11.BG.spam.txt
True	spam	spam	-1384.38838319	-3974.82384945	../dat/enron/enron6/spam/0687.2004-09-19.BG.spam.txt
True	spam	spam	-551.380928296	-638.460324798	../dat/enron/enron6/spam/4531.2005-04-24.BG.spam.txt
True	spam	spam	-228.574919727	-524.842449973	../dat/enron/enron6/spam/3403.2005-02-12.BG.spam.txt
True	spam	spam	-805.655746192	-1524.93488931	../dat/enron/enron6/spam/0581.2004-09-14.BG.spam.txt
True	spam	spam	-6598.96761787	-12572.5014575	../dat/enron/enron6/spam/4283.2005-04-07.BG.spam.txt
True	spam	spam	-1169.57542901	-1530.872139	../dat/enron/enron6/spam/0498.2004-09-06.BG.spam.txt
False	ham	spam	-295.421151764	-227.972080971	../dat/enron/enron6/spam/2887.2005-01-21.BG.spam.txt
True	spam	spam	-483.195535448	-1271.36747273	../dat/enron/enron6/spam/5356.2005-06-20.BG.spam.txt
True	spam	spam	-1523.10645417	-2034.84227456	../dat/enron/enron6/spam/2570.2005-01-07.BG.spam.txt
True	spam	spam	-494.293730734	-723.419129237	../dat/enron/enron6/spam/3954.2005-03-17.BG.spam.txt
True	spam	spam	-1924.44890263	-2705.49882044	../dat/enron/enron6/spam/2364.2004-12-27.BG.spam.txt
True	spam	spam	-628.03098208	-819.232488359	../dat/enron/enron6/spam/3668.2005-02-27.BG.spam.txt
True	spam	spam	-317.380241172	-600.820059614	../dat/enron/enron6/spam/0471.2004-09-04.BG.spam.txt
True	spam	spam	-5666.40228397	-10924.6093142	../dat/enron/enron6/spam/2858.2005-01-20.BG.spam.txt
True	spam	spam	-273.845774447	-359.939532873	../dat/enron/enron6/spam/0231.2004-08-16.BG.spam.txt
True	spam	spam	-136.586735322	-416.857715518	../dat/enron/enron6/spam/1685.2004-11-19.BG.spam.txt
True	spam	spam	-335.403143411	-387.960813922	../dat/enron/enron6/spam/5383.2005-06-21.BG.spam.txt
True	spam	spam	-1126.070516	-1261.30708473	../dat/enron/enron6/spam/1324.2004-10-30.BG.spam.txt
True	spam	spam	-1313.01403256	-1779.12427001	../dat/enron/enron6/spam/4619.2005-05-01.BG.spam.txt
True	spam	spam	-734.988763035	-2153.09140424	../dat/enron/enron6/spam/1599.2004-11-13.BG.spam.txt
True	spam	spam	-182.772850398	-433.525374832	../dat/enron/enron6/spam/1912.2004-12-01.BG.spam.txt
True	spam	spam	-430.370068087	-697.974945695	../dat/enron/enron6/spam/3631.2005-02-24.BG.spam.txt
True	spam	spam	-97.0856563247	-221.790982675	../dat/enron/enron6/spam/5840.2005-07-19.BG.spam.txt
True	spam	spam	-496.975665501	-741.763946116	../dat/enron/enron6/spam/3526.2005-02-19.BG.spam.txt
True	spam	spam	-160.721925908	-240.124967845	../dat/enron/enron6/spam/5631.2005-07-07.BG.spam.txt
True	spam	spam	-544.719651122	-734.320971306	../dat/enron/enron6/spam/2951.2005-01-23.BG.spam.txt
True	spam	spam	-2548.97024501	-7169.66513268	../dat/enron/enron6/spam/5608.2005-07-06.BG.spam.txt
True	spam	spam	-2735.49058313	-3551.75606547	../dat/enron/enron6/spam/4931.2005-05-21.BG.spam.txt
True	spam	spam	-569.933120894	-1068.6018074	../dat/enron/enron6/spam/0869.2004-10-02.BG.spam.txt
True	spam	spam	-926.319502713	-1314.1187873	../dat/enron/enron6/spam/0638.2004-09-16.BG.spam.txt
True	spam	spam	-485.741549573	-1086.84348483	../dat/enron/enron6/spam/4473.2005-04-20.BG.spam.txt
True	spam	spam	-48.1188091466	-53.4155163381	../dat/enron/enron6/spam/4456.2005-04-19.BG.spam.txt
True	spam	spam	-765.924643753	-1768.50795024	../dat/enron/enron6/spam/0730.2004-09-22.BG.spam.txt
True	spam	spam	-1183.23202173	-3192.86337194	../dat/enron/enron6/spam/1584.2004-11-12.BG.spam.txt
True	spam	spam	-328.694730937	-448.276960111	../dat/enron/enron6/spam/4180.2005-03-30.BG.spam.txt
True	spam	spam	-547.106726501	-1669.20075213	../dat/enron/enron6/spam/3970.2005-03-17.BG.spam.txt
True	spam	spam	-1211.81296823	-2896.19687875	../dat/enron/enron6/spam/1829.2004-11-26.BG.spam.txt
True	spam	spam	-460.456937557	-488.584104226	../dat/enron/enron6/spam/0773.2004-09-25.BG.spam.txt
True	spam	spam	-1894.77252479	-5168.91175625	../dat/enron/enron6/spam/1022.2004-10-12.BG.spam.txt
True	spam	spam	-5456.4464776	-9443.35860887	../dat/enron/enron6/spam/3716.2005-03-02.BG.spam.txt
True	spam	spam	-4417.43788848	-5256.33733781	../dat/enron/enron6/spam/5283.2005-06-15.BG.spam.txt
True	spam	spam	-712.236024673	-1077.11104521	../dat/enron/enron6/spam/2058.2004-12-11.BG.spam.txt
True	spam	spam	-970.034401865	-2310.29155089	../dat/enron/enron6/spam/0040.2004-08-03.BG.spam.txt
True	spam	spam	-8277.44568486	-11492.0640093	../dat/enron/enron6/spam/1474.2004-11-07.BG.spam.txt
True	spam	spam	-2219.30052031	-2800.75154169	../dat/enron/enron6/spam/2000.2004-12-08.BG.spam.txt
True	spam	spam	-290.737128686	-376.857189589	../dat/enron/enron6/spam/2163.2004-12-17.BG.spam.txt
True	spam	spam	-3617.04211916	-8451.16767714	../dat/enron/enron6/spam/2541.2005-01-05.BG.spam.txt
True	spam	spam	-464.152148825	-663.257887109	../dat/enron/enron6/spam/2459.2005-01-01.BG.spam.txt
True	spam	spam	-5416.53894823	-10536.9372682	../dat/enron/enron6/spam/3023.2005-01-25.BG.spam.txt
True	spam	spam	-284.302243756	-773.693279595	../dat/enron/enron6/spam/3468.2005-02-16.BG.spam.txt
True	spam	spam	-598.211740049	-823.845236816	../dat/enron/enron6/spam/0963.2004-10-08.BG.spam.txt
True	spam	spam	-5793.86287959	-11680.7167616	../dat/enron/enron6/spam/3009.2005-01-25.BG.spam.txt
True	spam	spam	-1590.58512922	-1745.01649364	../dat/enron/enron6/spam/4301.2005-04-09.BG.spam.txt
True	spam	spam	-2570.37803325	-3867.20816904	../dat/enron/enron6/spam/2641.2005-01-10.BG.spam.txt
True	spam	spam	-2013.29181179	-2711.11717504	../dat/enron/enron6/spam/0848.2004-09-30.BG.spam.txt
True	spam	spam	-806.813249017	-945.310419652	../dat/enron/enron6/spam/2241.2004-12-21.BG.spam.txt
True	spam	spam	-190.674614913	-645.127996933	../dat/enron/enron6/spam/3399.2005-02-12.BG.spam.txt
True	spam	spam	-253.85923659	-389.201024923	../dat/enron/enron6/spam/3216.2005-02-04.BG.spam.txt
True	spam	spam	-600.297584015	-801.860321052	../dat/enron/enron6/spam/0418.2004-08-31.BG.spam.txt
True	spam	spam	-565.95760105	-648.893572252	../dat/enron/enron6/spam/2841.2005-01-20.BG.spam.txt
True	spam	spam	-1726.83842548	-1847.56635199	../dat/enron/enron6/spam/4051.2005-03-22.BG.spam.txt
True	spam	spam	-806.024773456	-1935.35716674	../dat/enron/enron6/spam/1024.2004-10-12.BG.spam.txt
True	spam	spam	-148.685424256	-282.394932066	../dat/enron/enron6/spam/0560.2004-09-11.BG.spam.txt
True	spam	spam	-483.038570276	-974.593427559	../dat/enron/enron6/spam/2490.2005-01-03.BG.spam.txt
True	spam	spam	-1295.44044058	-1844.35652172	../dat/enron/enron6/spam/5154.2005-06-06.BG.spam.txt
True	spam	spam	-2059.60335511	-2911.29928691	../dat/enron/enron6/spam/4567.2005-04-27.BG.spam.txt
True	spam	spam	-1338.05545162	-2478.99187038	../dat/enron/enron6/spam/5032.2005-05-27.BG.spam.txt
True	spam	spam	-1430.70111563	-3760.55510836	../dat/enron/enron6/spam/0903.2004-10-04.BG.spam.txt
True	spam	spam	-5336.79981096	-10455.1380773	../dat/enron/enron6/spam/3585.2005-02-21.BG.spam.txt
True	spam	spam	-405.808783087	-548.094321237	../dat/enron/enron6/spam/4333.2005-04-10.BG.spam.txt
True	spam	spam	-1690.96986218	-2114.65336163	../dat/enron/enron6/spam/5244.2005-06-11.BG.spam.txt
True	spam	spam	-1078.57025716	-2224.80624465	../dat/enron/enron6/spam/2933.2005-01-22.BG.spam.txt
True	spam	spam	-512.904621519	-585.641392663	../dat/enron/enron6/spam/3934.2005-03-15.BG.spam.txt
True	spam	spam	-517.963884633	-1233.98637739	../dat/enron/enron6/spam/3998.2005-03-19.BG.spam.txt
True	spam	spam	-364.521937571	-620.07781279	../dat/enron/enron6/spam/2122.2004-12-15.BG.spam.txt
True	spam	spam	-502.81648541	-702.149739032	../dat/enron/enron6/spam/2266.2004-12-22.BG.spam.txt
True	spam	spam	-885.878338521	-1389.70282007	../dat/enron/enron6/spam/5280.2005-06-14.BG.spam.txt
True	spam	spam	-189.90583418	-336.670230067	../dat/enron/enron6/spam/0193.2004-08-14.BG.spam.txt
True	spam	spam	-313.670681406	-404.927694289	../dat/enron/enron6/spam/3789.2005-03-06.BG.spam.txt
True	spam	spam	-79.0865777951	-119.20250366	../dat/enron/enron6/spam/2127.2004-12-15.BG.spam.txt
True	spam	spam	-127.137015399	-263.918034116	../dat/enron/enron6/spam/2329.2004-12-25.BG.spam.txt
True	spam	spam	-2737.40922046	-5057.10623009	../dat/enron/enron6/spam/4280.2005-04-07.BG.spam.txt
True	spam	spam	-1498.23994023	-1811.81239681	../dat/enron/enron6/spam/5761.2005-07-15.BG.spam.txt
True	spam	spam	-941.94304859	-1798.33665233	../dat/enron/enron6/spam/1277.2004-10-27.BG.spam.txt
True	spam	spam	-210.225228082	-549.084835626	../dat/enron/enron6/spam/2146.2004-12-16.BG.spam.txt
True	spam	spam	-1163.30584562	-1706.22239821	../dat/enron/enron6/spam/1877.2004-11-29.BG.spam.txt
True	spam	spam	-2578.18139317	-4664.99908855	../dat/enron/enron6/spam/4710.2005-05-06.BG.spam.txt
True	spam	spam	-7365.28174535	-13568.2648119	../dat/enron/enron6/spam/3277.2005-02-06.BG.spam.txt
True	spam	spam	-306.309882139	-903.881979305	../dat/enron/enron6/spam/2686.2005-01-13.BG.spam.txt
True	spam	spam	-210.248332513	-356.780922761	../dat/enron/enron6/spam/2837.2005-01-19.BG.spam.txt
True	spam	spam	-69.0045676002	-158.718927086	../dat/enron/enron6/spam/4150.2005-03-29.BG.spam.txt
True	spam	spam	-316.718806926	-592.926433734	../dat/enron/enron6/spam/2563.2005-01-06.BG.spam.txt
True	spam	spam	-383.554006436	-673.592242064	../dat/enron/enron6/spam/0016.2004-08-01.BG.spam.txt
True	spam	spam	-256.927499521	-363.562190495	../dat/enron/enron6/spam/3111.2005-01-31.BG.spam.txt
True	spam	spam	-350.941075352	-783.532367417	../dat/enron/enron6/spam/1451.2004-11-06.BG.spam.txt
True	spam	spam	-432.341894334	-742.997108453	../dat/enron/enron6/spam/4021.2005-03-20.BG.spam.txt
True	spam	spam	-7490.54519835	-21258.1911001	../dat/enron/enron6/spam/0975.2004-10-09.BG.spam.txt
True	spam	spam	-202.935196988	-392.085246491	../dat/enron/enron6/spam/3041.2005-01-26.BG.spam.txt
True	spam	spam	-877.877796153	-1583.65177445	../dat/enron/enron6/spam/5951.2005-07-27.BG.spam.txt
True	spam	spam	-975.54317167	-1698.37136356	../dat/enron/enron6/spam/5174.2005-06-08.BG.spam.txt
True	spam	spam	-230.485898894	-480.85619016	../dat/enron/enron6/spam/3855.2005-03-10.BG.spam.txt
True	spam	spam	-298.877803389	-349.066763549	../dat/enron/enron6/spam/1789.2004-11-23.BG.spam.txt
True	spam	spam	-603.677807671	-880.337684395	../dat/enron/enron6/spam/1467.2004-11-07.BG.spam.txt
True	spam	spam	-947.327910108	-2744.85106107	../dat/enron/enron6/spam/1249.2004-10-26.BG.spam.txt
True	spam	spam	-3428.41131481	-9788.0553419	../dat/enron/enron6/spam/5973.2005-07-29.BG.spam.txt
True	spam	spam	-451.879718459	-905.401841488	../dat/enron/enron6/spam/3781.2005-03-06.BG.spam.txt
True	spam	spam	-423.864208595	-842.716950411	../dat/enron/enron6/spam/5246.2005-06-12.BG.spam.txt
True	spam	spam	-842.245662987	-1675.14363452	../dat/enron/enron6/spam/3497.2005-02-17.BG.spam.txt
True	spam	spam	-527.73777317	-549.349435	../dat/enron/enron6/spam/5276.2005-06-14.BG.spam.txt
True	spam	spam	-2311.55039287	-3010.93496892	../dat/enron/enron6/spam/0708.2004-09-20.BG.spam.txt
True	spam	spam	-351.540549703	-446.838808687	../dat/enron/enron6/spam/3614.2005-02-22.BG.spam.txt
True	spam	spam	-229.990631559	-291.008239795	../dat/enron/enron6/spam/5035.2005-05-28.BG.spam.txt
True	spam	spam	-758.253857696	-1485.04585489	../dat/enron/enron6/spam/5111.2005-06-03.BG.spam.txt
True	spam	spam	-5596.77533487	-11205.3676069	../dat/enron/enron6/spam/2882.2005-01-21.BG.spam.txt
True	spam	spam	-380.365347872	-932.811783418	../dat/enron/enron6/spam/1479.2004-11-07.BG.spam.txt
True	spam	spam	-5183.48130753	-6985.97620482	../dat/enron/enron6/spam/2375.2004-12-28.BG.spam.txt
True	spam	spam	-3139.80815953	-4397.44403682	../dat/enron/enron6/spam/2518.2005-01-04.BG.spam.txt
True	spam	spam	-2623.80137634	-5312.93315938	../dat/enron/enron6/spam/4356.2005-04-11.BG.spam.txt
True	spam	spam	-773.041678347	-2008.00619211	../dat/enron/enron6/spam/0629.2004-09-16.BG.spam.txt
True	spam	spam	-801.752304954	-1111.40138147	../dat/enron/enron6/spam/5705.2005-07-12.BG.spam.txt
True	spam	spam	-1762.91159629	-2205.35736848	../dat/enron/enron6/spam/3427.2005-02-14.BG.spam.txt
True	spam	spam	-725.640132022	-1271.40994687	../dat/enron/enron6/spam/4606.2005-04-29.BG.spam.txt
True	spam	spam	-696.529388235	-1270.2020607	../dat/enron/enron6/spam/4417.2005-04-16.BG.spam.txt
True	spam	spam	-233.105785145	-424.283648754	../dat/enron/enron6/spam/3177.2005-02-02.BG.spam.txt
True	spam	spam	-1708.88755353	-4028.13875912	../dat/enron/enron6/spam/2749.2005-01-16.BG.spam.txt
True	spam	spam	-993.137289676	-1278.1819964	../dat/enron/enron6/spam/4114.2005-03-26.BG.spam.txt
True	spam	spam	-7225.96806808	-25962.0954928	../dat/enron/enron6/spam/0089.2004-08-07.BG.spam.txt
True	spam	spam	-971.778810295	-1488.44314901	../dat/enron/enron6/spam/5186.2005-06-08.BG.spam.txt
True	spam	spam	-437.6084611	-621.997464376	../dat/enron/enron6/spam/3748.2005-03-04.BG.spam.txt
True	spam	spam	-5814.90438361	-11297.456689	../dat/enron/enron6/spam/2827.2005-01-19.BG.spam.txt
